Bear,Sex,Age,Date,General Location,Capture type,Release Site,Handler,Year
464,Male,Adult,07/31/2008,"Trail Crk, Pr-WY",Management,Removed,WYGFD,2008
497,Female,Adult,08/04/2008,"Cow Crk, BTNF",Management,"Sunlight Crk, BTNF",WYGFD,2008
565,Male,Subadult,08/09/2008,"Warm River, CTNF",Research,On site,IGBST,2008
565,Male,Subadult,08/26/2008,"Warm River, CTNF",Research,On site,IGBST,2008
G129,Male,Subadult,08/09/2008,"Tepee Crk, BNTF",Management,"Clark Fork, SNF",WYGFD,2008
373,Male,Adult,08/12/2008,"Warm River, CTNF",Research,On site,IGBST,2008
590,Female,Subadult,08/13/2008,"Marston Crk, SNF",Research,On site,WYGFD,2008
545,Male,Adult,08/13/2008,"Sheridan Crk, SNF",Management,Removed,WYGFD,2008
556,Male,Adult,08/21/2008,"Warm River, CTNF",Research,On site,IGBST,2008
556,Male,Adult,08/24/2008,"Warm River, CTNF",Research,On site,IGBST,2008
591,Female,Subadult,08/21/2008,"Warm River, CTNF",Research,On site,IGBST,2008
592,Male,Adult,08/21/2008,"Marston Crk, SNF",Research,On site,WYGFD,2008
593,Male,Subadult,08/22/2008,"Porcupine Crk, CTNF",Research,On site,IGBST,2008
302,Male,Adult,08/23/2008,"Marston Crk, SNF",Research,On site,WYGFD,2008
594,Male,Subadult,08/23/2008,"Warm River, CTNF",Research,On site,IGBST,2008
400,Male,Adult,08/23/2008,"Porcupine Crk, CTNF",Research,On site,IGBST,2008
563,Male,Adult,08/24/2008,"Warm River, CTNF",Research,On site,IGBST,2008
595,Male,Subadult,08/24/2008,"Bootjack Crk, CTNF",Research,On site,IGBST,2008
279,Female,Adult,08/28/2008,"Sheridan Crk, SNF",Management,"N Fork Shoshone R., SNF WYGF",WYGFD,2008
G130,Male,Subadult,09/12/2008,"Bennett Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2008
G131,Male,Subadult,09/12/2008,"Bennett Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2008
G132,Male,Subadult,09/12/2008,"Bennett Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2008
596,Female,Adult,09/14/2008,"Bennett Crk, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
363,Male,Adult,09/25/2008,"Monument Bay, YNP",Research,On site,IGBST,2008
363,Male,Adult,10/19/2008,"Monument Bay, YNP",Research,On site,IGBST,2008
597,Female,Subadult,09/26/2008,"Yellowstone River, Pr-MT",Research,On site,IGBST,2008
598,Male,Subadult,09/26/2008,"Yellowstone River, Pr-MT",Management,"Charcoal Bay, YNP",MTFWP,2008
458,Female,Adult,10/01/2008,"Buffalo Fork, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
G133,Male,Subadult,10/01/2008,"Buffalo Fork, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
G133,Male,Subadult,10/21/2008,"Clark Fork River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
G134,Male,Subadult,10/01/2008,"Buffalo Fork, Pr-WY",Management,"Mormon Crk, SNF ",WYGFD,2008
G134,Male,Subadult,10/06/2008,"Sunlight Crk, SNF",Management,On site,WYGFD,2008
G134,Male,Subadult,10/22/2008,"Clark Fork River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
443,Male,Adult,10/03/2008,"Coyote Crk, YNP",Research,On site,IGBST,2008
567,Male,Adult,10/04/2008,"Monument Bay, YNP",Research,On site,IGBST,2008
204,Male,Adult,10/07/2008,"Monument Bay, YNP",Research,On site,IGBST,2008
204,Male,Adult,10/16/2008,"Alluvium Crk, YNP",Research,On site,IGBST,2008
204,Male,Adult,10/19/2008,"Cub Crk, YNP",Research,On site,IGBST,2008
450,Male,Adult,10/19/2008,"Crevice Crk, Pr-MT",Management,"Arnica Crk, YNP",MTFWP,2008
574,Male,Adult,10/16/2008,"Monument Bay, YNP",Research,On site,IGBST,2008
599,Male,Adult,10/17/2008,"Pacific Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2008
520,Male,Adult,10/19/2008,"Antelope Crk, YNP",Research,On site,IGBST,2008
520,Male,Adult,10/20/2008,"Antelope Crk, YNP",Research,On site,IGBST,2008
211,Male,Adult,10/21/2008,"Antelope Crk, YNP",Research,On site,IGBST,2008
600,Male,Subadult,10/22/2008,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
601,Female,Subadult,10/22/2008,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
602,Female,Subadult,10/22/2008,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
265,Female,Adult,10/22/2008,"Stephens Crk, YNP",Management,Removed,MTFWP/YNP,2008
514,Male,Adult,10/27/2008,"Pacific Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2008
545,Male,Adult,04/13/2023,"Pat O'Hara Crk, Pr.-WY",Management,"Bear Crk, ST-WY",WYGFD,2007
398,Male,Adult,04/14/2007,"Bull Elk Crk, Pr-ID",Management,Removed,IDFG,2007
546,Male,Adult,04/23/2023,"Pat O'Hara Crk, Pr-WY",Management,"Long Crk, SNF",WYGFD,2007
323,Male,Adult,04/24/2007,"Fairy Crk, YNP",Research,On site,IGBST,2007
323,Male,Adult,05/01/2007,"Fairy Crk, YNP",Research,On site,IGBST,2007
547,Male,Subadult,05/01/2023,"Madison River, YNP",Research,On site,IGBST,2007
548,Male,Adult,05/02/2023,"Madison River, YNP",Research,On site,IGBST,2007
G114,Male,Subadult,05/07/2007,"Fairy Crk, YNP",Research,On site,IGBST,2007
G114,Male,Subadult,05/09/2007,"White Crk, YNP",Research,On site,IGBST,2007
549,Male,Adult,05/08/2007,"Greybull River, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2007
550,Male,Subadult,05/08/2007,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
G115,Male,Subadult,05/08/2007,"White Crk, YNP",Research,On site,IGBST,2007
551,Female,Adult,05/23/2007,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
552,Male,Adult,05/13/2007,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
553,Male,Adult,05/13/2007,"Pilot Crk, SNF",Research,On site,WYGFD,2007
G116,Male,Adult,05/14/2007,"Deadman Bench, SNF",Research,On site,WYGFD,2007
G116,Male,Adult,05/18/2007,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
554,Female,Subadult,05/15/2007,"Lodgepole Crk, SNF",Research,On site,WYGFD,2007
G117,Male,Adult,05/16/2007,"Beam Gulch, SNF",Research,On site,WYGFD,2007
G118,Male,Subadult,05/16/2007,"May Reeder Crk, Pr-MT",Management,On site,WS/MTFWP,2007
G119,Male,Adult,05/20/2007,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
G119,Male,Adult,05/23/2007,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
G108,Male,Subadult,05/23/2007,"Clark Fork River, Pr-WY",Management,Removed,WYGFD,2007
555,Female,Adult,06/03/2008,"Thumb Crk, YNP",Research,On site,IGBST,2007
556,Male,Subadult,06/03/2007,"Amica Crk, YNP",Research,On site,IGBST,2007
556,Male,Subadult,08/15/2007,"Warm River, CTNF",Research,On site,IGBST,2007
363,Male,Adult,06/06/2007,"Monument Bay, YNP",Research,On site,IGBST,2007
557,Male,Adult,06/15/2007,"Flat Mountain Arm, YNP",Research,On site,IGBST,2007
G120,Male,Subadult,06/23/2007,"Trout Crk, SNF",Research,On site,WYGFD,2007
558,Female,Subadult,06/25/2007,"Trout Crk, SNF",Research,On site,WYGFD,2007
G121,Female,Subadult,06/25/2007,"Trout Crk, SNF",Research,On site,WYGFD,2007
539,Female,Subadult,06/28/2007,"Lake Gov. Area, YNP",Management,"Quadrant Mountain, YNP",YNP,2007
559,Female,Adult,08/19/2007,"Yellowstone River, YNP",Management,Removed,YNP,2007
559,Female,Adult,07/03/2007,"Trail Crk, YNP",Research,On site,IGBST,2007
G122,Male,Adult,07/14/2007,"North Fork Fish Crk, BTNF",Research,ONorth site,WYGFD,2007
338,Male,Adult,07/18/2007,"Bridge Crk, YNP",Research,On site,IGBST,2007
560,Female,Subadult,07/23/2007,"Cottonwood Crk, BTNF",Research,On site,WYGFD,2007
561,Female,Subadult,07/29/2007,"Fish Crk, BTNF",Research,On site,WYGFD,2007
507,Female,Subadult,08/01/2007,"Partridge Crk, CTNF",Research,On site,IGBST,2007
529,Male,Subadult,08/02/2007,"Deadhorse Crk, GNF",Research,On site,IGBST,2007
526,Male,Subadult,08/03/2007,"squaw Crk, BTNF",Research,On site,WYGFD,2007
562,Male,Adult,08/07/2007,"Fish Crk, BTNF",Management,"Sulphur Crk, SNF",WYGFD,2007
179,Female,Adult,08/09/2007,"Cottonwood Crk, BTNF",Research,On site,WYGFD,2007
289,Female,Adult,08/13/2007,"Deadhorse Crk, GNF",Research,On site,IGBST,2007
G123,Male,Subadult,08/18/2007,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
502,Female,Adult,08/19/2007,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
G124,Male,Subadult,08/19/2007,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
563,Male,Adult,08/26/2007,"Reas Crk, CTNF",Research,On site,IGBST,2007
373,Male,Adult,08/28/2007,"Bootjack Crk, CTNF",Research,On site,IGBST,2007
564,Male,Adult,09/01/2007,"Wagon Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2007
565,Male,Adult,09/01/2007,"Greybull River, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2007
188,Female,Adult,09/05/2007,"Sunlight Crk, SNF",Management,Removed,WYGFD,2007
G125,Male,Subadult,09/05/2007,"Sunlight Crk, SNF",Management,Removed,WYGFD,2007
566,Male,Subadult,09/07/2007,"Gibbon River, YNP",Research,On site,IGBST,2007
295,Female,Adult,09/08/2007,"Gibbon River, YNP",Research,On site,IGBST,2007
567,Male,Adult,09/09/2007,"Yellowstone River, YNP",Research,On site,IGBST,2007
568,Male,Adult,09/09/2007,"Yellowstone River, YNP",Research,On site,IGBST,2007
569,Female,Adult,09/09/2007,"North Fork ShoshoNorthe, Pr-WY",Management,"Blackrock Crk, BTNF",WYGFD,2007
570,Male,Adult,09/11/2007,"Yellowstone River, YNP",Research,On site,IGBST,2007
571,Male,Adult,09/11/2007,"Yellowstone River, YNP",Research,On site,IGBST,2007
379,Male,Adult,09/25/2007,"Thorofare Crk, YNP",Research,On site,IGBST,2007
572,Female,Adult,09/25/2007,"North Fork ShoshoNorthe, Pr-WY",Management,"Grassy Crk, CTNF",WYGFD,2007
573,Male,Adult,09/26/2007,"Thorofare Crk, YNP",Research,On site,IGBST,2007
574,Male,Subadult,10/10/2007,"Flat Mountain Crk, YNP",Research,On site,IGBST,2007
575,Male,Adult,10/13/2007,"The Promontory, YNP",Research,On site,IGBST,2007
492,Female,Subadult,10/13/2007,"Flat Mountain Crk, YNP",Research,On site,IGBST,2007
576,Female,Adult,10/18/2007,"Stephens Crk, YNP",Research,On site,IGBST,2007
576,Female,Adult,10/25/2007,"Stephens Crk, YNP",Research,On site,IGBST,2007
577,Female,Adult,10/23/2007,"Stephens Crk, YNP",Research,On site,IGBST,2007
Unm,Unk,Subadult,10/23/2007,"Stephens Crk, YNP",Research,On site,IGBST,2007
Unm,Unk,Subadult,10/25/2007,"Stephens Crk, YNP",Research,On site,IGBST,2007
578,Male,Adult,10/25/2007,"Stephens Crk, YNP Stephens Crk, YNP",Research,On site,IGBST,2007
579,Male,Subadult,11/24/2007,"Red Lodge, Pr-MT",Management,"Boulder River, GNF",MTFWP,2007
519,Male,Adult,04/30/2006,"Wood River, Pr-WY",Management,"Bear Crk, ST-WY",WYGFD,2006
516,Male,Adult,05/02/2006,"Blacktail Deer Crk, YNP",Research,On site,IGBST,2006
520,Male,Adult,05/11/2006,"Antelope Crk, YNP",Research,On site,IGBST,2006
521,Male,Adult,05/20/2006,"Pilgrim Crk, GTNP",Research,On site,IGBST,2006
460,Male,Subadult,05/23/2006,"Pelican Bay, GTNP",Research,On site,IGBST,2006
356,Male,Adult,05/31/2006,"Brent Crk, SNF",Research,On site,WYGFD,2006
G105,Male,Subadult,06/01/2006,"Bull Crk, Pr-WY",Management,"Yellowstone R., BTNF",WYGFD,2006
G106,Female,Subadult,06/01/2006,"Bull Crk, Pr-WY",Management,"Yellowstone R., BTNF",WYGFD,2006
522,Female,Adult,06/01/2006,"Pacific Crk, GTNP",Research,On site,IGBST,2006
523,Male,Subadult,06/05/2006,"Bennett Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
G107,Male,Subadult,06/14/2006,"Squaw Crk, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2006
524,Male,Adult,06/17/2006,"Tappan Crk, SNF",Research,On site,WYGFD,2006
525,Female,Adult,06/16/2006,"Carter Crk, Pr-WY",Management,"Moccasin Crk, BTNF",WYGFD,2006
389,Male,Adult,06/18/2006,"Wapiti Crk, GNF",Research,On site,IGBST,2006
415,Male,Adult,06/19/2006,"Sheridan Crk, SNF",Research,On site,WYGFD,2006
526,Male,Subadult,06/22/2006,"Pacific Crk, GTNP",Research,On site,IGBST,2006
527,Male,Adult,06/22/2006,"Cache Crk, GNF",Research,On site,IGBST,2006
407,Male,Adult,06/24/2006,"Burnt Timber Crk, SNF",Research,On site,WYGFD,2006
G108,Male,Subadult,06/25/2006,"Clark Fork River, Pr-WY",Management,"Sulfur Crk, SNF",WYGFD,2006
528,Female,Subadult,06/24/2006,"Brent Crk, SNF",Research,On site,WYGFD,2006
283,Male,Adult,06/27/2006,"Tappan Crk, SNF",Research,On site,WYGFD,2006
283,Male,Adult,06/29/2006,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2006
Unm,Male,Cub,07/08/2006,"Sixmile Crk, SNF",Management,On site,USFWS/WYGFD,2006
529,Male,Subadult,07/17/2006,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
304,Male,Adult,07/20/2006,"Wiggins Fork, SNF",Management,"Sulfur Crk, SNF",WYGFD,2006
530,Female,Adult,07/21/2006,"Little Rock Crk, SNF",Management,"Cascade Crk, CTNF",WYGFD,2006
531,Female,Adult,07/21/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
459,Male,Adult,07/24/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
532,Male,Subadult,07/29/2006,"E Fork Wind River, WRR",Research,On site,WYGFD/WRR,2006
532,Male,Subadult,07/29/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
533,Female,Adult,07/29/2006,"Henry's Fork, CTNF",Research,On site,IGBST,2006
534,Male,Subadult,07/30/2006,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
239,Male,Adult,08/02/2006,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
535,Male,Subadult,08/03/2006,"Warm River, CTNF",Research,On site,IGBST,2006
536,Female,Subadult,08/04/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
537,Female,Adult,08/05/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
538,Male,Subadult,08/08/2006,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
141,Male,Adult,08/12/2006,"West Yellowstone, Pr-MT",Management,Removed,MTFWP,2006
505,Female,Adult,08/13/2006,"Timber Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
G109,Male,Subadult,08/25/2006,"Spread Crk, BTNF",Research,On site,WYGFD,2006
539,Female,Subadult,08/29/2006,"Yellowstone Lake, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2006
205,Female,Adult,09/12/2006,"Trout Crk, YNP",Research,On site,IGBST,2006
540,Male,Subadult,09/24/2006,"S Fork Shoshone, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2006
541,Female,Adult,09/22/2006,"Flat Mountain Crk, YNP",Research,On site,IGBST,2006
472,Female,Adult,09/24/2006,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
472,Female,Adult,10/21/2006,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
G110,Male,Cub,09/24/2006,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
G110,Male,Cub,10/21/2006,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
G111,Female,Cub,09/24/2006,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
G111,Female,Cub,10/21/2006,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
125,Female,Adult,09/25/2006,"Antelope Crk, YNP",Research,On site,IGBST,2006
Gi12 Gi13,Male,Subadult,09/27/2006,"S Fork Shoshone, Pr-WY",Management,"Sulphur Crk, SNF",WYGFD,2006
G113,Female,Subadult,09/27/2006,"S Fork Shoshone, Pr-WY",Management,"Sulphur Crk, SNF",WYGFD,2006
518,Female,Subadult,09/29/2006,"Carter Crk, Pr-WY",Management,"Calf Crk, CTNF",WYGFD,2006
542,Male,Adult,10/04/2006,"Carter Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
543,Male,Adult,10/05/2006,"South Arm, YNP",Research,On site,IGBST,2006
544,Male,Subadult,10/06/2006,"Mission Crk, Pr-MT",Management,"Bear Crk, GNF",MTFWP,2006
363,Male,Adult,10/06/2006,"Flat Mountain Crk, YNP",Research,On site,IGBST,2006
338,Male,Adult,10/20/2006,"Amica Crk, YNP",Research,On site,IGBST,2006
483,Male,Adult,05/05/2005,"Madison River,YNP",Research,On site,IGBST,2005
484,Male,Adult,05/07/2005,"Duck cr, YNP",Research,On site,IGBST,2005
485,Female,Adult,05/23/2005,"Tepee cr, GNF",Research,On site,IGBST,2005
486,Female,Adult,05/23/2005,"Francs Fork, SNF",Research,On site,WYGFD,2005
487,Male,Adult,05/25/2005,"W Fork Timber cr, SNF",Research,On site,WYGFD,2005
488,Male,Adult,05/26/2005,"Lizard cr, GTNP",Research,On site,IGBST,2005
398,Male,Adult,06/01/2005,"Lizard cr, GTNP",Research,On site,IGBST,2005
398,Male,Adult,09/21/2005,"Lizard cr, GTNP",Research,On site,IGBST,2005
361,Male,Adult,06/02/2005,"Dunior River, Pr-WY",Management,Removed,WYGFD,2005
419,Male,Subadult,06/15/2005,"Island Park, Pr-1D",Management,"Partridge Crk, CTNF",IDFG/IGBST,2005
489,Female,Adult,06/15/2005,"S Fork Shoshone, Pr-WY",Management,"Road Camp Draw, BTNF",WYGFD,2005
489,Female,Adult,08/21/2005,"Blackrock Crk, BTNF",Research,On site,WYGFD,2005
490,Male,Adult,06/23/2005,"Wapiti Crk, GNF",Research,On site,IGBST,2005
491,Female,Yearling,06/26/2005,"Stevenson Island, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2005
492,Female,Yearling,06/26/2005,"Stevenson Island, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2005
462,Male,Adult,06/30/2005,"Green River, Pr-WY",Management,Removed,WYGFD,2005
433,Male,Adult,07/01/2005,"Klondike cr, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2005
439,Female,Adult,07/03/2005,"Crow cr, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2005
439,Female,Adult,07/30/2005,"Francs Fork, SNF",Research,On site,IGBST,2005
474,Female,Adult,07/06/2005,"Lizard cr, GTNP",Research,On site,IGBST,2005
474,Female,Adult,09/28/2005,"Lizard cr, GTNP",Research,On site,IGBST,2005
493,Male,Adult,07/06/2005,"Wapiti Crk, GNF",Research,On site,IGBST,2005
494,Male,Adult,07/06/2005,"Pilgrim cr, GTNF",Research,On site,IGBST,2005
494,Male,Adult,09/27/2005,"Pacific cr, GTNF",Research,On site,IGBST,2005
495,Female,Adult,07/12/2005,"Crow cr, BTNF",Management,"Fox Crk, SNF",WYGFD,2005
496,Male,Adult,07/14/2005,"Francs Fork, SNF",Research,On site,IGBST,2005
497,Female,Subadult,07/15/2005,"Crow cr, BTNF",Management,"S Fork Fish Crk, BTNF",WYGFD,2005
373,Male,Adult,07/28/2005,"Warm River, CTNF",Research,On site,IGBST,2005
227,Male,Adult,07/30/2005,"Warm River, CTNF",Research,On site,IGBST,2005
498,Male,Adult,08/04/2005,"Strawberry cr, BTNF",Management,"Partridge Crk, BTNF",WYGFD,2005
499,Female,Adult,08/05/2005,"Strawberry cr, BTNF",Management,On site,WYGFD,2005
408,Male,Adult,08/06/2005,"Rock cr, BTNF",Management,"Mormon Crk, SNF",WYGFD,2005
500,Female,Adult,08/15/2005,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
500,Female,Adult,08/19/2005,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
501,Female,Adult,08/13/2005,"Plateau cr, YNP",Research,On site,IGBST,2005
501,Female,Adult,08/18/2005,"Plateau cr, YNP",Research,On site,IGBST,2005
502,Female,Subadult,08/19/2005,"Harriman State Park, ID",Management,"Snow Crest Crk, CTNF",IGBST/IDFG,2005
502,Female,Subadult,10/07/2005,"Strong cr, Pr-1D",Management,"Key Springs Crk, CTNF",IDFG,2005
503,Female,Adult,08/19/2005,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
315,Female,Adult,08/19/2005,"Game cr, BTNF",Research,On site,WYGFD,2005
GIOO,Male,Adult,08/19/2005,"S Fork Shoshone, Pr-WY",Management,Removed,WYGFD,2005
504,Male,Adult,08/20/2005,"Green River, BTNF",Management,"Fox Crk, SNF",WYGFD,2005
505,Female,Adult,08/21/2005,"S Fork Shoshone, Pr-WY",Management,"Wiggins Fork, SNF",WYGFD,2005
471,Male,Adult,08/22/2005,"Crow cr, BTNF",Management,Removed,WYGFD,2005
506,Male,Adult,08/24/2005,"Dallas Fork, BTNF ",Research,On site,WYGFD,2005
507,Female,Subadult,08/25/2005,"Buffalo River, CTNF ",Research,On site,IGBST,2005
508,Male,Yearling,08/27/2005,"Blackrock Crk, BTNF ",Research,On site,WYGFD,2005
509,Female,Adult,08/27/2005,"N Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
509,Female,Adult,08/30/2005,"N Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
Unm,Unk,Yearling,08/31/2005,"North Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
510,Female,Yearling,09/01/2005,"Grouse Crk, BTNF",Research,On site,WYGFD,2005
511,Male,Adult,09/01/2005,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
399,Female,Adult,09/09/2005,"Bailey Crk, GTNP",Research,On site,IGBST,2005
477,Male,Adult,09/10/2005,"Elk Crk, CTNF",Management,"Snow Crk, CTNF",WS/IDFG,2005
477,Male,Adult,09/21/2005,"Bailey Crk, GTNP",Research,On site,IGBST,2005
401,Male,Adult,09/12/2005,"Bailey Crk, GTNP",Research,On site,IGBST,2005
460,Male,Subadult,09/13/2005,"Lizard Crk, GTNP",Research,On site,IGBST,2005
287,Male,Adult,09/13/2005,"Cascade Crk, YNP",Research,On site,IGBST,2005
512,Male,Adult,09/13/2005,"Gardner River, YNP",Research,On site,IGBST,2005
513,Male,Adult,09/17/2005,"Line Crk, SNF",Management,"Lost Lake, BTNF",WYGFD,2005
GIOI,Female,Cub,09/21/2005,"Carter Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2005
G102,Male,Cub,09/21/2005,"Carter Crk, Pr-WY",Management,Mortality,WYGFD,2005
281,Male,Adult,09/24/2005,"Cascade Crk, YNP",Research,On site,IGBST,2005
480,Male,Adult,09/25/2005,"Antelope Crk, YNP",Research,On site,IGBST,2005
448,Female,Subadult,09/25/2005,"Arnica Crk, YNP",Research,On site,IGBST,2005
448,Female,Subadult,09/27/2005,"Arnica Crk, YNP",Research,On site,IGBST,2005
514,Male,Adult,09/28/2005,"Bailey Crk, GTNP",Research,On site,IGBST,2005
515,Male,Adult,09/28/2005,"Arnica Crk, YNP",Research,On site,IGBST,2005
516,Male,Adult,10/06/2005,"Antelope Crk, YNP",Research,On site,IGBST,2005
475,Male,Subadult,10/10/2005,"Antelope Crk, YNP",Research,On site,IGBST,2005
517,Female,Adult,10/11/2005,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
G103,Male,Cub,10/11/2005,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
G104,Male,Cub,10/11/2005,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
518,Female,Subadult,10/15/2005,"Carter Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2005
G92,Male,Adult,04/12/2004,Clark's Fork PR-WY,Management,Removed,WYGFD,2004
452,Male,Subadult,05/20/2004,"Cedar Crk, Pr-MT",Management,"Tepee Crk, GNF",MTFWP,2004
453,Male,Subadult,05/24/2004,"Pebble Crk, YNP",Management,On site,YNP/IGBST,2004
454,Male,Adult,06/02/2004,"Mormon Crk, SNF",Research,On site,IGBST,2004
243,Male,Adult,06/02/2004,"Mormon Crk, SNF",Research,On site,IGBST,2004
455,Male,Adult,06/11/2004,"Mormon Crk, SNF",Research,On site,WYGFD,2004
456,Male,Adult,06/14/2004,"Long Crk, SNF",Research,On site,WYGFD,2004
G93,Male,Yearling,06/23/2004,"Deer Crk, Pr-WY",Management,On site,WYGFD,2004
348,Male,Adult,06/26/2004,"Deer Crk, Pr-WY",Management,Removed,WYGFD,2004
451,Female,Subadult,06/29/2004,"N Fork Shoshone, SNF",Management,Removed,WYGFD,2004
399,Female,Adult,07/15/2004,"Pilgrim Crk, GTNP",Research,On site,IGBST,2004
399,Female,Adult,10/02/2004,"Colter Bay, GTNP",Research,On site,IGBST,2004
